customer_id,product_category,value_USD,time_on_site_Minutes,clicks_in_site,credit,paypal
28158,513,0.3710529576734902,29.9,18,0,1
44024,507,-0.030641430361576957,45.9,13,1,0
37362,513,1.5342763189168536,63.3,19,1,0
11106,506,-0.3878805746578396,44.9,7,0,1
41949,512,0.4173050450963485,10.5,9,1,0
46925,509,0.822925869329903,27.3,19,0,1
25861,512,-0.4262132399176472,41.9,7,1,0
29231,505,-0.33497351062737596,8.8,6,1,0
34339,508,-0.09146791655509112,25.9,10,0,1
50458,509,0.28200937066372894,11.2,15,0,1
12314,508,-0.2018074287091901,41.4,8,1,0
37872,504,-0.028911136443599588,10.9,12,0,1
13343,501,0.4495816816432351,12.2,20,1,0
21703,515,-0.03889360135500782,21.9,9,0,1
58836,508,-0.362857862613243,16.3,7,0,1
47792,504,2.147931711904156,36.5,22,0,1
13442,501,1.3909281227890318,31.2,9,1,0
47596,510,1.7157575310062556,10.9,19,0,1
59683,513,0.9848414501929444,20.5,26,1,0
51564,515,2.9185780030648716,15.9,13,1,0
28293,507,2.7536011329623316,58.5,32,1,0
56044,501,-0.06484801012466918,11.3,7,1,0
30883,513,11.464832412785764,12.1,66,0,1
24951,509,0.5786216780647057,19.4,20,0,1
34880,505,3.325396723087795,16.7,10,0,1
21080,508,-0.36871424202793573,21.8,7,1,0
44850,504,1.7835051928716794,38.6,37,1,0
52219,506,1.2547673013974232,29.9,27,0,1
20108,515,0.47014555936073604,4.6,15,1,0
42243,503,0.031848799983838584,58.5,10,0,1
34569,511,3.369119919399763,20.9,37,0,1
15905,507,5.570785830493887,56.4,95,1,0
33131,509,0.28141042276904443,10.4,14,0,1
26859,510,1.586384785754405,53.6,32,0,1
52331,506,3.198952167543291,59.4,16,1,0
26772,511,1.6692392445190931,15.0,19,0,1
16758,511,-0.05593034147047779,25.4,12,1,0
40110,502,0.3733821994861523,16.3,15,0,1
40859,508,-0.09719119643763184,64.2,7,0,1
12052,513,0.1178976475201775,9.6,15,1,0
53799,503,0.3970073664431517,14.7,12,0,1
25028,510,-0.1795798068397878,32.1,11,0,1
58309,507,0.08701855606088804,43.1,11,1,0
55379,510,0.27016351230219116,27.1,14,1,0
30045,506,4.682945401273239,10.7,75,1,0
42523,511,2.013634283962677,18.3,21,0,1
33198,512,3.312951916831573,39.7,22,0,1
10367,506,1.5352745654079947,40.1,22,0,1
23572,510,0.36246803784967924,39.3,9,0,1
35316,508,0.7819977631931292,19.1,8,1,0
31750,504,0.9507679699620044,18.5,17,1,0
40413,503,0.2852037594353795,6.6,16,1,0
39462,507,-0.4763917635389926,25.6,6,1,0
44222,501,0.6261382110430087,14.4,15,1,0
47252,501,-0.4312044723733513,17.3,6,0,1
29866,504,4.131048191204515,49.4,36,1,0
28506,515,0.2946538262181793,29.5,9,1,0
24195,515,0.7284252015019052,17.4,23,1,0
21040,508,0.38655905316921113,19.5,10,0,1
23178,505,1.193807715671757,67.9,28,1,0
49054,507,0.6043764375361387,21.2,16,1,0
22340,506,-0.22583189426264597,8.5,6,0,1
35774,515,0.2450742504915184,48.6,15,0,1
24949,511,1.206052872629751,53.1,15,0,1
10115,511,-0.3316460223235732,5.4,7,1,0
27437,501,0.2690321662788982,19.9,7,1,0
20615,502,0.39421227626795746,13.5,18,1,0
11514,506,0.5441488992373091,12.4,21,1,0
16278,502,0.059134204075021055,21.6,11,0,1
20039,513,0.3388428708926797,14.7,8,1,0
44384,501,-0.3581993789879191,32.7,8,1,0
57281,503,0.25146302803481974,27.7,10,1,0
19439,512,1.4194114226695829,31.4,29,1,0
26005,506,-0.34528872436916447,29.4,7,1,0
18961,505,-0.4426510321384327,9.5,7,1,0
28863,513,2.206295856752856,77.4,11,1,0
31937,507,0.3327868421797588,29.3,14,1,0
33287,511,-0.06624555521226633,48.6,8,1,0
29253,504,-0.4270118371105599,19.7,7,0,1
28818,506,0.353750018493716,19.1,15,0,1
45553,511,0.34536474796813316,87.7,8,1,0
36120,506,0.31395325838023525,9.5,10,1,0
32304,501,0.31315466118732255,2.4,11,0,1
51348,509,0.9348625758698274,8.0,18,0,1
20838,512,-0.11149939614398369,9.7,10,1,0
31395,511,0.2669691235305405,18.2,14,1,0
44539,511,0.2217152825988232,27.9,13,0,1
27837,501,0.15702890997289784,67.3,8,0,1
15066,504,3.8337038363767024,65.7,60,1,0
58358,510,0.24846828856139722,24.1,6,0,1
38319,511,1.3021507348435741,25.4,25,1,0
36559,513,1.5157089341816345,20.4,19,0,1
31476,503,0.6131610066581781,18.2,11,1,0
33205,504,-0.4664092986275844,7.5,6,1,0
32040,504,-0.16533815689951206,38.5,8,0,1
21765,507,4.1038958866454855,60.1,37,0,1
59391,503,1.8666258507006717,32.9,37,1,0
28480,507,0.3777079342810957,17.6,7,0,1
39384,504,-0.11123319707967942,7.3,9,0,1
52857,505,-0.16700190105141344,42.6,9,1,0
20851,511,-0.20679866116489423,12.3,9,0,1
58457,501,0.6777142797519512,42.0,11,1,0
30603,507,1.2585606380637582,22.4,13,1,0
23665,508,0.11197471833940861,31.9,8,0,1
51947,513,-0.3134113864187342,58.2,8,1,0
40884,505,0.4288847043935821,12.0,17,0,1
39659,515,0.6914900813296946,26.4,17,0,1
19353,511,-0.3152747798688637,17.9,7,1,0
46284,511,-0.12600724514856365,23.1,7,1,0
46404,511,-0.21824522092997573,5.0,9,0,1
32085,503,1.3453415330269338,30.0,27,0,1
35210,513,1.8063983124018423,34.2,37,0,1
16588,505,-0.2260980933269502,24.9,6,0,1
33378,510,1.6779572638750564,57.4,26,1,0
32588,503,-0.21505083215832504,48.2,7,0,1
44748,515,-0.14450808011770686,8.7,9,1,0
26652,512,1.0067363232319666,57.9,26,1,0
58701,514,2.7088796901592223,35.8,46,1,0
47856,511,0.5848773560758548,35.6,11,1,0
20079,515,3.0147424150447706,47.0,56,0,1
24205,505,0.09041259413076687,13.8,6,0,1
14560,508,-0.29504365098174307,4.3,9,1,0
59689,501,0.8474827330119672,25.9,22,0,1
29715,503,0.7330836851272289,30.8,10,0,1
48984,503,-0.07802486380772806,51.7,7,0,1
25186,514,0.5456129940909823,17.3,15,1,0
50176,505,-0.17106143678205277,35.2,7,1,0
42056,514,0.2983140633523623,17.4,13,1,0
31587,507,1.0229744661545241,17.8,22,0,1
53150,510,-0.38475273565226503,19.6,7,1,0
41438,502,0.9144983474505545,18.0,15,1,0
31767,511,3.326461519345012,50.8,17,0,1
11256,502,1.447362324421526,27.7,33,0,1
13919,510,2.694837689517175,11.6,38,1,0
21884,511,0.7607683878148677,19.4,13,0,1
50232,512,-0.4675406446508773,68.0,6,1,0
43648,507,1.2222244657862325,35.2,23,1,0
56846,514,0.36060464439954965,19.8,12,1,0
37937,504,0.021866335072430354,82.3,7,0,1
30728,508,1.425600550914656,37.6,16,0,1
22649,505,0.07657024278694746,49.3,10,1,0
46349,502,0.5931295270692855,15.8,12,1,0
49126,514,-0.2676251473584084,35.1,8,0,1
14027,501,0.006959187471393999,9.6,6,0,1
27904,504,0.7315530405074797,13.9,17,1,0
32158,507,1.0025436879691754,17.2,26,0,1
28939,503,1.5885809280349146,29.1,17,1,0
38310,506,0.009354979050131971,3.9,7,1,0
56401,512,-0.4420520842437483,20.7,6,0,1
28159,503,3.148573994623717,67.6,40,1,0
14564,505,-0.11163249567613577,21.4,11,1,0
28836,512,1.0119272049858987,13.2,17,1,0
43845,508,0.7774723790999576,23.8,22,1,0
24695,503,3.0225952874417454,15.3,38,0,1
50756,503,0.06545643185224628,57.0,7,1,0
50827,507,-0.028378738314991065,11.8,9,1,0
29306,515,0.864186724297057,118.8,21,1,0
23338,514,0.8429573489187956,22.0,22,0,1
38449,501,-0.04534892866438514,8.3,8,1,0
38544,505,-0.40325357062140826,10.6,7,1,0
14769,509,-0.46973678693138715,12.0,6,1,0
39785,515,0.8988591524226814,31.9,20,0,1
21973,504,-0.2721505314515802,9.6,7,0,1
33437,505,1.0314928362122588,31.5,14,0,1
20534,511,0.18318296804078738,13.1,11,1,0
38843,508,-0.3911415131955663,7.7,6,0,1
41888,504,3.187838356608589,31.1,13,0,1
12127,513,2.9882556081465013,47.7,21,1,0
57428,512,0.6206811302247722,41.2,20,1,0
13215,504,1.1711807952058981,16.4,28,0,1
46488,508,1.617064227915466,20.7,6,0,1
25205,508,0.4519774732219731,27.2,18,1,0
40059,506,-0.46687514699011673,6.2,6,0,1
33590,504,0.3456974967985134,17.0,9,1,0
46067,503,0.21592545295020638,3.3,13,1,0
14727,504,-0.18423829046511167,3.9,9,0,1
51232,510,0.593661925197894,12.4,15,0,1
42399,511,-0.032238624747402335,12.7,7,0,1
56971,504,0.9957556118294174,46.1,17,0,1
39361,505,1.0043405316532286,10.1,9,0,1
50007,510,0.9071778731821883,20.0,26,0,1
38118,514,0.12555087061892387,21.4,11,0,1
54059,514,-0.43206961933234006,19.3,6,0,1
24318,512,3.4472493447730512,35.5,65,0,1
19480,501,2.7124733775273295,54.0,52,0,1
37623,507,-0.40904340027002506,7.9,7,1,0
38178,513,2.4543268349183123,23.3,42,0,1
34345,514,0.3781737826436283,29.2,9,0,1
22114,510,0.36466418013018903,17.3,17,0,1
14754,508,0.23442628791934964,32.9,9,1,0
21469,513,-0.4634145591541619,5.6,6,0,1
24564,509,0.034444240860804734,33.9,8,0,1
19000,506,-0.22716288958416705,12.1,6,0,1
21590,506,-0.03150657732056564,15.7,6,0,1
50420,504,-0.08920522450850528,9.3,10,0,1
22149,513,1.6157332325939449,14.5,20,0,1
33565,502,1.4236040579323743,62.5,14,0,1
53546,515,0.09187668898444007,22.3,9,1,0
17620,511,0.7103902148952942,14.9,23,0,1
17571,507,-0.472066028744049,3.8,6,1,0
41670,510,-0.11389518772272166,48.1,9,0,1
25499,515,1.7667346518205134,47.3,17,1,0
15228,504,5.385777480802455,63.2,94,0,1
50470,502,-0.45782437880377325,21.4,6,0,1
44807,507,0.8388312634220801,16.4,15,1,0
53937,506,1.2900386774177324,35.8,30,0,1
19770,501,1.7823738468483865,28.2,32,1,0
46647,503,1.0747501841616947,31.0,29,1,0
38187,512,2.183535836754845,8.6,32,0,1
25144,507,1.2076500670155763,18.6,25,0,1
56699,512,-0.41057404488977434,5.6,6,0,1
51953,509,0.06585573044870263,22.7,9,0,1
10873,509,0.5568599045578356,23.7,18,1,0
39485,505,1.8387414987148047,23.9,37,1,0
15366,503,-0.08607738550293072,10.4,6,0,1
40995,501,0.8523408659355194,31.2,22,0,1
22410,511,-0.3852851337808735,76.9,7,1,0
20749,513,-0.16001417561342768,10.2,10,1,0
42995,510,-0.3749033702730089,81.0,7,1,0
52708,513,2.6143790223312244,48.5,35,0,1
50719,508,0.042696411854235505,10.1,8,0,1
26111,515,-0.2085289550828717,3.5,6,0,1
54870,502,0.3771089863864114,30.3,10,0,1
25292,505,0.3914837358588392,49.6,13,1,0
38735,510,5.1025416763827645,32.0,17,1,0
35451,512,1.6006264356946807,27.8,34,1,0
22132,513,0.08262627149986844,39.3,8,0,1
46603,512,-0.3658526020866654,3.2,7,0,1
14472,509,0.08289247056417269,7.3,9,1,0
44006,504,0.05407642185324094,7.6,6,0,1
14037,509,0.00868948138937146,27.4,13,1,0
57213,501,-0.44977185710857065,24.7,6,1,0
44442,502,3.3779044885218026,91.7,32,1,0
33783,511,1.2051877256707624,57.0,6,1,0
38333,508,2.9588406115408845,63.4,9,0,1
50172,501,-0.19841339063931132,6.5,7,1,0
49888,504,0.7952411666422642,19.8,15,0,1
18255,507,0.38409671182439703,25.8,10,0,1
59205,508,0.7881203416721263,16.3,11,1,0
37269,514,1.137107314974958,26.1,8,0,1
14675,503,1.5664198559315885,11.1,11,1,0
27329,512,0.6307966946683324,35.9,16,0,1
42903,513,0.2683666686181376,9.7,9,0,1
16380,502,-0.4018560255338111,8.1,6,0,1
52269,502,-0.1583504314615263,24.6,9,0,1
46948,514,1.9321108205195099,21.0,41,0,1
48038,501,-0.06038917579757348,9.1,12,0,1
10518,508,4.172309046171669,8.4,45,1,0
32394,504,1.6585912819469242,38.0,38,1,0
47260,502,1.9852175338482019,24.4,31,0,1
48405,506,0.37065365907703407,21.9,16,0,1
11225,507,4.8000064398010185,50.0,29,1,0
49734,501,1.108025067199722,43.8,23,1,0
42928,511,-0.23022417882366558,6.7,8,1,0
19928,512,0.7532482642482735,37.2,6,0,1
30609,511,0.8864808959325355,26.1,13,1,0
12110,512,0.3895537926426335,8.0,12,1,0
13278,507,0.2583842037067294,9.0,7,1,0
32942,509,0.9747924355154602,23.8,8,0,1
53519,514,1.0325576324694759,23.0,23,0,1
12631,504,0.07503959816719817,43.0,9,0,1
40825,508,1.0152546932897015,16.0,28,0,1
41297,515,-0.16999664052483593,10.7,8,1,0
47588,512,-0.47126743155113643,11.9,6,0,1
13539,511,0.9505683206637764,10.6,9,1,0
31868,506,0.4856516548564567,44.7,16,0,1
20441,512,0.7420679035474962,15.8,10,0,1
48682,511,-0.26549555484397463,24.3,7,0,1
46626,514,0.29804786428805813,15.8,17,1,0
47128,515,-0.24466547806216948,69.3,7,0,1
52202,506,-0.17432237531977948,10.2,7,1,0
50328,515,0.7544461600376425,18.7,15,1,0
39354,509,1.5471869735356083,40.3,6,1,0
38276,513,0.5761593367198915,5.2,14,1,0
34092,509,-0.34076334027599275,36.6,7,0,1
24892,513,-0.42102235816371497,3.8,7,0,1
57448,503,0.20707433406209108,12.3,10,1,0
40333,505,0.7973707591566979,15.2,24,1,0
18412,510,0.0368400324395427,12.8,7,1,0
13295,501,-0.4776562090944376,16.4,6,0,1
24509,513,0.21472755716083744,16.6,7,0,1
49155,514,0.9941584174435925,18.2,24,0,1
32932,503,-0.4182272679885206,7.3,7,0,1
20281,513,1.6912006673241913,19.8,19,0,1
38212,509,-0.18423829046511167,16.6,10,1,0
36648,506,0.32932625434380397,7.1,14,0,1
31133,514,-0.0529356019970554,9.3,7,0,1
47397,512,0.03577523618232585,21.8,10,1,0
59000,502,0.67132550220865,25.5,21,1,0
52890,503,2.6572370716842038,23.6,46,0,1
34922,506,0.1881076507304155,37.0,14,1,0
13808,501,0.6043764375361387,43.9,17,1,0
45205,509,4.255363154234586,22.1,67,1,0
44400,509,3.53296544347901,14.2,25,1,0
53452,503,0.06053174916261826,20.3,9,1,0
37456,511,0.31661524902327737,23.7,14,1,0
39922,506,-0.2954429495781994,23.8,7,0,1
37349,504,1.506791265527443,26.6,26,0,1
55522,509,3.998281407882786,30.8,69,1,0
38457,515,1.1219339683096177,6.3,8,0,1
25194,508,1.214903991517866,27.0,11,1,0
30277,512,2.212019136635397,16.9,40,0,1
19940,504,-0.4496387575764186,10.6,6,0,1
28548,507,-0.16833289637293455,16.6,7,1,0
59862,510,0.8438890456438602,19.9,25,1,0
56005,514,-0.43206961933234006,12.1,7,0,1
45422,513,-0.19635034789095365,26.5,9,0,1
35344,512,0.8299135947678888,24.9,16,1,0
45993,509,-0.34442357741017576,5.1,6,0,1
16833,506,1.1165434372574572,24.8,30,1,0
58653,501,-0.26409800975637754,9.3,7,0,1
58003,503,-0.3820241952431468,8.0,7,1,0
43591,505,0.9935594695489077,9.5,23,0,1
41807,510,0.934396727507295,24.4,8,0,1
11737,515,0.49709821462153836,19.6,8,0,1
29969,508,1.947949664845611,33.0,14,0,1
57740,510,0.051880279572731045,15.3,13,1,0
30382,506,0.16348423728227515,30.9,10,0,1
33513,511,-0.4818488443572291,15.9,6,0,1
29367,501,0.1567627109085936,14.3,12,0,1
53301,507,-0.43879114570602157,83.4,6,0,1
12460,504,1.2233558118095254,30.5,26,0,1
39981,508,0.6132941061903301,19.7,15,1,0
10062,508,0.038370677059291994,41.1,11,0,1
54761,510,-0.02119136357877715,13.3,13,1,0
20637,504,-0.13698795655111268,5.5,9,1,0
31695,501,0.30776413013516213,12.0,17,0,1
25156,508,1.2340703241477704,32.7,9,0,1
30693,508,0.21699024920742324,15.1,11,1,0
29153,507,0.42515791749332305,13.7,17,1,0
26822,514,-0.4787210053516545,75.8,6,1,0
52909,510,0.7531817144821975,49.9,14,0,1
53544,508,-0.16813324707470637,7.8,10,0,1
51056,511,0.8862146968682312,3.3,13,1,0
52313,509,-0.2746128727963942,5.3,8,1,0
26319,513,2.885635868857224,35.5,40,0,1
58227,515,-0.05420004755250043,43.0,12,1,0
54863,508,-0.48058439880178405,13.7,6,1,0
45423,503,0.04143196629879048,12.3,12,1,0
36259,508,2.8332612029553688,38.9,33,1,0
52305,507,0.26856631791636576,15.6,10,0,1
21116,503,0.23762067669100032,40.4,8,0,1
45701,504,0.028188562849655586,68.8,11,0,1
47445,501,0.5617845872474637,46.6,19,1,0
25868,511,-0.38588408167555793,19.7,7,1,0
43316,505,-0.4464443688047679,16.7,6,0,1
33673,511,0.5654448243816467,27.0,21,1,0
41912,506,2.0139670327930577,31.5,25,0,1
22006,510,0.5213888792392982,17.7,11,0,1
28889,502,5.117116075153421,12.7,31,0,1
17121,514,0.2513964782687436,12.4,11,0,1
44572,507,0.9922284742273867,14.9,18,1,0
22308,511,1.6263811951661138,17.6,18,0,1
58527,503,-0.049009165798568136,33.0,7,1,0
41609,501,-0.2581750805756087,13.6,9,0,1
41552,510,1.008400067383868,19.3,10,1,0
24613,507,1.0209779731722424,21.0,17,1,0
57154,506,1.4018422844255045,25.5,22,0,1
32753,503,0.010087026476968665,7.2,10,0,1
23471,502,1.6354319633524574,53.1,9,0,1
17796,507,0.5606532412241707,36.6,10,0,1
33745,501,1.1367745661445776,9.2,15,1,0
34126,510,2.6469884077084918,41.5,42,0,1
49683,508,0.2398833687375861,12.4,16,1,0
22935,513,0.13366994208020255,66.4,8,1,0
16249,509,-0.04348553521425559,29.8,10,1,0
24126,510,0.6554866578825489,44.9,15,1,0
16958,511,0.10425494547458627,4.6,7,0,1
10874,501,1.6445492813048765,22.0,23,0,1
37627,501,0.8898083842363383,41.9,13,0,1
31429,507,1.5942376581513795,39.6,17,1,0
29436,505,1.2987566967736954,28.6,28,1,0
24479,507,-0.27421357419993786,43.1,8,1,0
13019,506,2.2723797744663785,48.4,33,0,1
32466,501,0.9135666507254898,8.6,8,0,1
24584,511,0.27242620434877696,28.6,16,1,0
22894,513,-0.024186103052199637,13.8,8,1,0
45601,501,0.16940716646304405,10.9,7,1,0
57523,513,0.22644031599022305,30.6,12,1,0
20153,511,2.3618892098386723,51.4,25,1,0
52186,503,0.9539623587336551,36.1,16,0,1
50255,509,0.13000970494601954,11.3,9,0,1
58199,502,-0.11416138678702586,23.7,9,0,1
49481,515,0.6457703920354448,33.1,14,0,1
45499,512,-0.0024243295453297174,21.7,6,0,1
26446,507,1.4938806109086884,58.1,14,1,0
41590,502,0.7891851379293432,15.4,6,0,1
13817,502,-0.32958297957521554,35.9,8,1,0
20925,513,-0.2900524185260389,60.1,7,1,0
58177,506,-0.3489489615033475,3.0,8,0,1
34651,513,0.21971878961654157,13.2,7,1,0
42910,515,0.7614338854756284,36.8,10,0,1
28938,503,0.3457640465645895,34.7,10,0,1
21847,503,0.22124943423629076,10.8,13,0,1
37837,511,-0.46674204745796466,11.7,6,0,1
33539,503,-0.4757928156443081,3.3,6,1,0
15624,508,1.7337925176128663,5.9,9,1,0
25640,513,0.6939524226745086,11.7,6,0,1
15141,514,1.738983399366799,39.7,6,1,0
47126,512,0.5478091363714921,14.8,13,0,1
11438,504,1.2133733468981172,24.0,31,0,1
50376,511,0.39800561293429254,10.0,12,0,1
55756,509,0.5585236487097369,28.2,16,0,1
49833,515,0.7274269550107643,22.5,18,0,1
56391,502,0.10665073705332424,5.5,13,1,0
19405,515,3.9624110839677926,49.5,32,0,1
33778,504,1.9248568960172199,16.1,21,1,0
56606,515,-0.031839326150945986,9.7,9,1,0
37168,515,-0.27428012396601387,8.6,9,1,0
20737,515,1.255765547888564,13.5,12,0,1
41405,507,1.16878500362716,66.2,31,0,1
23387,511,0.2398168189715101,18.4,6,0,1
40587,505,3.8533360173691382,72.3,15,0,1
43961,507,0.16667862605392572,10.0,15,0,1
33495,511,0.761034586879172,18.5,18,1,0
59343,513,0.21186591721956705,22.6,8,1,0
55648,506,2.952984232126192,51.1,57,0,1
15062,512,-0.27035368776752666,5.6,7,0,1
41708,515,0.02905370980864427,29.4,11,1,0
10658,512,0.4390002688371423,40.9,7,1,0
31264,513,4.309335014522267,60.0,37,0,1
16880,515,-0.11509308351209063,10.2,10,1,0
28667,508,-0.22257095572491928,33.5,8,0,1
22363,503,0.14704644506148962,12.5,13,0,1
25610,502,0.22490967137047374,8.8,7,0,1
46514,514,1.550248262775107,30.1,16,1,0
16112,503,-0.11309659052980896,25.8,9,1,0
53818,509,0.4349407331065031,23.0,19,1,0
57282,502,0.14252106096831785,7.6,11,1,0
31394,507,-0.15542224175417987,37.7,6,0,1
51519,510,-0.3494148098658799,14.5,8,0,1
26816,512,0.4797952754417639,101.5,12,1,0
23022,509,-0.1327287715222452,37.2,8,0,1
32795,513,-0.12287940614298902,19.1,8,1,0
36530,502,1.4494253671698836,52.4,18,1,0
19016,513,1.333162925835016,18.2,17,1,0
41315,508,1.7813756003572454,39.6,13,1,0
52210,514,3.6160861013080026,53.0,68,0,1
36281,502,2.2068948046475403,46.9,43,0,1
47394,512,0.1143705099181466,20.5,9,0,1
12723,510,3.9875003457784652,68.1,52,0,1
41980,503,3.3596033028508874,64.3,22,0,1
50673,508,0.17579594400634527,32.3,7,0,1
27968,513,0.2383527241178369,6.0,17,1,0
55444,501,-0.24632922221407086,36.5,8,1,0
44838,515,-0.2143853344975645,7.4,9,0,1
55849,513,0.5855428537366153,23.9,6,0,1
58087,502,1.820839611640346,30.2,20,0,1
59843,506,-0.4038525185160928,2.2,7,1,0
48652,504,-0.2607705214525748,14.4,9,1,0
46313,504,0.6055077835594317,10.5,19,1,0
33877,506,0.35115457761674995,36.0,6,0,1
40309,501,1.6841463921201296,79.1,16,1,0
33396,501,4.562689973973807,47.7,33,1,0
43732,512,1.8760093677173957,18.7,23,0,1
16360,501,-0.10870430596878937,21.9,9,1,0
10399,514,0.5495394302894696,20.4,20,1,0
14477,509,-0.31467583197417925,3.2,8,0,1
27912,504,-0.1007848838057388,9.6,11,1,0
24900,501,0.324601220952404,36.5,15,0,1
49828,506,0.6160891963655245,10.6,17,0,1
32481,512,1.1603997331015772,25.6,7,1,0
51763,513,0.6489647808070956,12.6,14,1,0
27718,515,0.0020345047817659713,30.2,11,0,1
31251,509,0.26417403335534617,34.8,8,0,1
11153,507,0.5135360068423239,15.0,15,1,0
55198,509,-0.44112038751868354,9.4,7,1,0
30034,513,0.5919316312799165,15.3,11,1,0
28243,513,0.47906322801492746,26.1,10,0,1
13513,506,2.457654323222115,25.1,28,1,0
50145,509,0.7401379603312906,16.8,17,0,1
14080,503,1.4830329990382916,38.2,29,0,1
21404,506,0.3637990331712003,21.8,13,1,0
39664,511,-0.0288445866775235,13.2,10,0,1
39744,510,-0.46660894792581253,12.0,6,1,0
53187,508,0.07909913389783751,44.7,11,1,0
37769,508,-0.10830500737233302,19.5,11,1,0
16969,514,1.3833414494563612,18.2,23,0,1
14304,514,-0.307089158641509,12.2,7,1,0
56958,509,2.020156161038131,53.7,39,1,0
15322,509,-0.11183214497436393,9.5,8,1,0
51442,511,3.023726633465038,50.4,51,0,1
41803,509,0.4911087356746934,16.2,17,0,1
30790,501,-0.15295990040936586,17.2,8,1,0
25834,508,2.9579089148158197,59.6,24,1,0
28314,502,0.2127976139446318,41.8,16,1,0
46975,512,-0.4328016667591767,43.1,6,0,1
57838,515,-0.3504130563570207,3.7,6,1,0
36864,512,2.3137737289656846,21.4,17,0,1
27520,507,-0.30090003039643587,10.9,8,1,0
10806,508,0.5036200916969917,32.6,19,0,1
12830,510,0.046689397818798856,10.7,13,0,1
14630,504,0.4858513041546849,18.3,13,1,0
10166,504,0.14531615114351215,31.4,7,1,0
59211,508,1.1720459421648868,19.0,20,1,0
10496,511,0.6485654822106393,21.1,16,1,0
13472,502,-0.28353054145058554,10.5,6,1,0
21864,505,2.2148807765766674,34.5,9,0,1
47585,509,-0.05100565878084977,14.7,9,1,0
13010,507,1.4057687206239917,59.5,23,0,1
52834,508,-0.47412907149240674,5.1,6,0,1
58723,508,-0.4385249466417174,16.3,6,0,1
41127,508,0.3717850051003269,22.9,11,1,0
47298,504,0.5189265378944842,40.8,14,1,0
43561,508,-0.19355525771575935,15.6,7,0,1
26825,507,0.9124353047021968,26.2,26,1,0
18092,507,4.7312605314444545,52.3,22,0,1
44454,509,0.380236825391986,21.4,9,1,0
53971,504,-0.1924239116924664,14.3,9,1,0
56207,507,-0.16919804333192323,35.6,8,0,1
29301,515,3.339638373028071,18.4,39,0,1
50289,505,-0.1468373219303688,27.1,9,0,1
13449,501,5.7601199149802635,113.5,7,0,1
39209,510,0.8123444565238103,10.3,11,0,1
52031,515,0.6837037586987962,42.3,22,1,0
23902,513,0.06259479191097587,7.1,8,1,0
20770,504,1.2253523047918071,20.1,17,1,0
32238,514,1.2658145625660484,18.1,28,1,0
42109,506,0.5543975632130216,8.1,16,0,1
58903,504,-0.4102412960593941,31.8,7,0,1
29485,505,0.02293113132964721,41.2,11,0,1
43133,503,1.240791850521452,24.3,16,0,1
45743,501,2.0007901791099987,55.4,22,0,1
34607,502,0.33811082346584315,38.0,16,1,0
57869,515,1.802405326437279,31.4,23,1,0
57919,512,0.4785308298863189,8.1,8,1,0
30541,504,2.2361101519549287,20.7,13,0,1
38686,509,6.78478666325328,95.2,108,1,0
10810,505,-0.3599962226719726,4.3,6,1,0
13039,515,-0.36019587197020075,7.1,8,0,1
10228,502,-0.23734500379380344,43.2,7,1,0
26714,504,-0.33663725477927736,79.3,8,1,0
41642,506,0.2983806131184384,34.2,6,1,0
43546,515,-0.11263074216727657,12.3,7,1,0
31518,510,0.12894490868880268,5.2,7,0,1
14494,515,-0.45576133605541563,29.5,6,1,0
29737,507,-0.4551623881607311,7.0,6,1,0
22067,514,1.9172702226845495,61.4,17,0,1
32761,508,1.012393053348431,23.6,24,0,1
37659,512,0.07430755074036158,35.4,11,1,0
26304,507,5.731503515567559,94.1,43,1,0
14978,507,1.0241723619438932,25.2,19,0,1
40840,505,-0.32505759548204377,39.1,7,0,1
20002,505,-0.16014727514557978,12.1,9,0,1
35878,505,2.760389209102089,18.2,45,1,0
52032,507,-0.29444470308705856,11.8,6,1,0
38085,507,1.4980066964054037,36.9,35,1,0
46190,511,1.7451725276118715,30.4,21,1,0
49155,510,-0.26369871115992116,17.0,8,0,1
26121,510,0.20248240020284333,4.3,9,0,1
11996,512,0.8282498506159874,34.1,9,1,0
43679,515,-0.28193334706476025,17.0,8,1,0
35989,511,-0.2741470244338618,9.4,8,1,0
49235,508,0.17812518581900724,26.4,10,1,0
48718,513,0.12435297482955482,24.1,14,0,1
28347,513,-0.041422492465897874,23.2,7,1,0
45662,506,-0.21578287958516165,8.6,7,0,1
21164,515,-0.08494603947963776,29.2,7,0,1
52953,510,-0.09878839082345717,32.2,11,1,0
54409,514,-0.14264468666757738,17.4,10,0,1
51952,514,-0.3421608853635899,7.3,7,0,1
52939,513,0.38695835176566745,21.8,10,1,0
45013,502,2.0413189866503156,21.0,28,0,1
12304,514,-0.42375089857283316,21.2,6,1,0
22526,509,0.7416020551849639,47.0,7,0,1
17993,502,-0.4603532699146634,6.8,6,0,1
41955,509,-0.4161642252401629,6.6,6,0,1
46468,514,0.9468415337635173,32.7,15,1,0
48162,514,-0.07469737550392531,77.7,10,1,0
47560,506,-0.23614710800443448,17.7,8,1,0
45393,502,0.0777681385763164,20.2,9,0,1
32058,502,-0.166469502922805,34.9,8,0,1
36195,502,2.6679515840224486,33.0,28,0,1
28445,512,1.8029377245658873,70.9,33,0,1
16728,501,0.8134758025471033,7.1,9,0,1
50335,510,0.5485411837983287,22.6,11,1,0
